literacy_term_id,v_s,source,headword,definition,subject_category,note_raw,review_status_raw,reviewed_at,ai_tagged,external_id,classification
6003,S,schemareading-schema,특수불법행위,타인의 행위나 공작물 등의 하자에 대해 특정한 자에게 지우는 불법행위 책임.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1041,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6004,S,schemareading-schema,권리능력,권리를 누리고 의무를 질 수 있는 주체가 될 수 있는 법적 자격.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1042,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6005,S,schemareading-schema,책임능력,자신의 위법한 행위에 대한 법적 책임을 판단하여 질 수 있는 능력.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1043,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6006,S,schemareading-schema,법률관계,법에 의해 규율되고 보호되는 사람 간 또는 사람과 물건 간의 관계.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1044,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6007,S,schemareading-schema,공증,법률관계나 사문서의 작성 및 내용에 대하여 국가가 증명하여 주는 일.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1045,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6008,S,schemareading-schema,민사조정제도,판사의 판결에 의하지 않고 조정위원회의 중재를 통해 민사 분쟁을 해결하는 제도.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1046,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6009,S,schemareading-schema,지급명령제도,법원이 서류 심사만으로 채무자에게 돈을 지급하도록 명령하는 간이 재판 제도.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1047,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6010,S,schemareading-schema,대안적 분쟁해결방법,소송과 같은 법원의 재판을 거치지 않고 분쟁을 해결하는 제도나 방법.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1048,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6011,S,schemareading-schema,법률구조제도,경제적 어려움 등으로 법적 보호를 받지 못하는 사람에게 법률 지원을 제공하는 제도.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1049,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6012,S,schemareading-schema,자연인과 법인,살아 있는 사람인 자연인과 법에 의해 권리와 의무의 주체로 인정받은 기관이나 단체.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1050,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6013,S,schemareading-schema,친권,부모가 미성년자인 자녀를 보호·양육하고 그 재산을 관리할 법률상의 권리와 의무.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1051,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6014,S,schemareading-schema,부동산,토지 및 건물처럼 정착되어 있어 쉽게 옮길 수 없는 재산.,사회,소분류: 상법 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1053,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6015,S,schemareading-schema,등기제도,부동산의 권리 관계 등을 국가 기관의 공적 장부에 기록하여 공개하는 제도.,사회,소분류: 상법 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1054,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6016,S,schemareading-schema,공시,일정한 법률 상태나 권리 관계를 불특정 다수가 알 수 있게 공식적으로 알리는 일.,사회,소분류: 상법 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1055,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6017,S,schemareading-schema,주택임대차,주택 소유자에게 차임을 지급하고 주택을 빌려 사용하는 계약 관계.,사회,소분류: 상법 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1056,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6029,S,schemareading-schema,상소절차,법원의 판결에 불복하여 상급 법원에 다시 재판을 신청하는 절차.,사회,소분류: 형법 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1069,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6756,S,schemareading-schema,고기압,주위보다 상대적으로 기압이 높은 영역이나 그러한 기압계.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-792,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6757,S,schemareading-schema,저기압,주위보다 상대적으로 기압이 낮은 영역이나 그러한 기압계.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-793,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6758,S,schemareading-schema,온대저기압,중위도 지방에서 온난 전선과 한랭 전선을 동반하며 발생하고 발달하는 저기압.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-794,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6759,S,schemareading-schema,열대저기압,열대 지방의 따뜻한 해상에서 발생하는 강한 저기압.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-795,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6760,S,schemareading-schema,폐색전선,이동 속도가 빠른 한랭 전선이 온난 전선을 따라잡아 두 전선이 겹쳐져서 생기는 전선.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-798,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6761,S,schemareading-schema,정체전선,세력이 비슷한 두 기단이 만나 이동하지 않고 한 곳에 오래 머물러 있는 전선.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-799,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6762,S,schemareading-schema,습도,공기 속에 수증기가 포함되어 있는 정도.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-800,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6763,S,schemareading-schema,포화수증기압,어떤 온도에서 공기가 수증기를 최대로 포함하고 있을 때의 수증기 압력.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-801,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6764,S,schemareading-schema,이슬점,공기가 냉각되어 수증기가 물방울로 응결하기 시작하는 온도.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-802,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6765,S,schemareading-schema,열,온도 차이에 의해 온도가 높은 물체에서 온도가 낮은 물체로 이동하는 에너지.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-803,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6766,S,schemareading-schema,푄현상,바람이 산맥을 넘어 내려오면서 기온이 올라가고 건조해지는 현상.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-807,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6767,S,schemareading-schema,건조단열감률,수증기가 포화되지 않은 공기 덩어리가 상승할 때 높이에 따라 기온이 낮아지는 비율.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-808,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6768,S,schemareading-schema,습윤단열감률,수증기가 포화된 공기 덩어리가 상승할 때 높이에 따라 기온이 낮아지는 비율.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-809,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6769,S,schemareading-schema,대기대순환,지구 전체 규모로 일어나는 대기의 대규모 순환 운동.,과학,소분류: 날씨 / 주차: 1주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-810,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6770,S,schemareading-schema,수온,"바다, 호수, 강 등 물의 온도.",과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-813,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6771,S,schemareading-schema,표층순환,바람의 영향으로 해수면 가까운 바닷물이 크게 순환하는 현상.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-814,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6772,S,schemareading-schema,심층순환,수온과 염분에 따른 밀도 차이로 인해 깊은 바다에서 일어나는 해수의 순환.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-815,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6773,S,schemareading-schema,용승과 침강,깊은 곳의 바닷물이 위로 올라오는 현상과 표층의 바닷물이 아래로 내려가는 현상.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-816,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6774,S,schemareading-schema,해파,바람이나 지진 등으로 인해 해수면이 위아래로 주기적으로 출렁이는 파도.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-817,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6775,S,schemareading-schema,풍랑,바람이 직접 불어 해수면에 생기는 불규칙하고 뾰족한 파도.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-818,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6776,S,schemareading-schema,너울,바람이 그치거나 바람이 불던 해역에서 벗어나 멀리까지 이동해 온 둥그스름한 파도.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-819,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6777,S,schemareading-schema,연안쇄파,해파가 수심이 얕은 해안으로 다가가면서 파도의 윗부분이 무너져 부서지는 현상.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-820,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6778,S,schemareading-schema,천해파,수심이 파장의 20분의 1보다 얕은 바다에서 밑바닥의 영향을 받으며 진행하는 해파.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-821,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6779,S,schemareading-schema,심해파,수심이 파장의 2분의 1보다 깊은 바다에서 밑바닥의 영향을 받지 않고 진행하는 해파.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-822,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6780,S,schemareading-schema,쓰나미,해저 지진이나 화산 폭발 등으로 생겨 해안가로 밀려오는 거대한 지진해일.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-823,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6781,S,schemareading-schema,사리(대조),달과 태양의 인력이 합쳐져 만조와 간조 때의 해수면 높이 차가 가장 커지는 시기.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-825,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6782,S,schemareading-schema,조금(소조),달과 태양의 인력이 상쇄되어 만조와 간조 때의 해수면 높이 차가 가장 작아지는 시기.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-826,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6783,S,schemareading-schema,기조력,달과 태양의 인력 및 지구 원심력의 합으로 지구에 조석 현상을 일으키는 힘.,과학,소분류: 해양 / 주차: 2주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-827,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6784,S,schemareading-schema,지구공전궤도의 이심률변화,지구의 공전 궤도가 원에서 타원 모양으로 찌그러진 정도가 주기적으로 변하는 현상.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-828,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6785,S,schemareading-schema,근일점,태양 주위를 돌고 있는 행성이나 천체가 태양과 가장 가까워지는 궤도상의 지점.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-830,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6786,S,schemareading-schema,원일점,태양 주위를 도는 천체의 궤도에서 태양과 가장 멀어지는 지점.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-831,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6787,S,schemareading-schema,이심률,행성의 타원 궤도가 원 모양에서 벗어난 정도를 나타내는 값.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-832,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6788,S,schemareading-schema,지구자전축의 기울기변화,지구 자전축의 경사각이 오랜 주기에 걸쳐 변하는 현상.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-833,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6789,S,schemareading-schema,자전축의 세차운동,지구 자전축이 팽이처럼 비틀거리며 회전하는 운동.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-835,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6790,S,schemareading-schema,태양의 활동변화,흑점 수 변화 등 태양이 방출하는 에너지의 양이 변하는 현상.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-836,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6791,S,schemareading-schema,기후변화의 지구내적요인,화산 활동이나 수륙 분포 변화처럼 지구 내부나 지표에서 일어나는 기후 변화 원인.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-837,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6792,S,schemareading-schema,반사율,물체의 표면에 들어오는 빛의 양에 대한 반사되는 빛의 비율.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-838,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6793,S,schemareading-schema,온실기체,지표면에서 방출되는 열을 흡수하여 지구를 따뜻하게 유지하는 대기 중의 기체.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-841,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6794,S,schemareading-schema,열수지 평형,지구에 흡수되는 복사 에너지와 우주로 방출되는 복사 에너지가 같은 상태.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-842,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6795,S,schemareading-schema,에어로졸,대기 중에 떠 있는 미세한 고체 입자나 액체 방울을 통틀어 이르는 말.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-843,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6796,S,schemareading-schema,엘니뇨,적도 부근 동태평양의 해수면 온도가 평년보다 높게 지속되는 현상.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-844,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6797,S,schemareading-schema,라니냐,적도 부근 동태평양의 해수면 온도가 평년보다 낮게 지속되는 현상.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-845,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6798,S,schemareading-schema,남방진동,남태평양 동부와 인도네시아 부근 사이의 해수면 기압이 주기적으로 변화하는 현상.,과학,소분류: 기후변화 / 주차: 3주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-846,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6799,S,schemareading-schema,항성,스스로 빛과 열을 내며 위치를 바꾸지 않는 것처럼 보이는 천체.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-847,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6800,S,schemareading-schema,위성,행성의 주위를 일정한 궤도로 도는 천체.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-849,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6801,S,schemareading-schema,지구의 운동,지구가 자전하거나 태양 주위를 공전하는 움직임.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-850,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6802,S,schemareading-schema,일주운동,지구의 자전 때문에 천체가 하루에 한 바퀴씩 돌게 보이는 운동.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-851,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6803,S,schemareading-schema,천구,관측자를 중심으로 모든 천체가 붙어 있는 것처럼 보이는 가상의 거대한 구.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-852,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6804,S,schemareading-schema,연주운동,지구의 공전 때문에 태양이나 별이 1년을 주기로 돌게 보이는 운동.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-853,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6805,S,schemareading-schema,시차,관측하는 위치에 따라 대상 물체가 보이는 방향이 달라지는 각도 차이.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-854,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6806,S,schemareading-schema,태양의 운동,지구의 자전과 공전으로 인해 태양이 하늘에서 위치를 바꾸어 보이는 운동.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-855,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6807,S,schemareading-schema,달의 운동,달이 지구 둘레를 공전하거나 스스로 자전하는 움직임.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-856,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6808,S,schemareading-schema,행성의 운동,행성들이 태양 둘레를 공전하거나 스스로 자전하는 움직임.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-858,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6809,S,schemareading-schema,내행성,태양계에서 지구 공전 궤도의 안쪽에서 태양 둘레를 도는 행성.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-859,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6810,S,schemareading-schema,외행성,태양계에서 지구 공전 궤도의 바깥쪽에서 태양 둘레를 도는 행성.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-860,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6811,S,schemareading-schema,순행,행성이 천구상에서 별자리 사이를 서쪽에서 동쪽으로 이동하는 운동.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-861,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6812,S,schemareading-schema,역행,행성이 천구상에서 별자리 사이를 동쪽에서 서쪽으로 이동하는 운동.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-862,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6813,S,schemareading-schema,회합주기,지구에서 볼 때 행성과 태양의 상대적인 위치 관계가 다시 같아지는 주기.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-863,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6814,S,schemareading-schema,이각,지구에서 보았을 때 태양과 천체가 이루는 각도의 크기.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-864,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6815,S,schemareading-schema,태양중심설(지동설),태양이 중심에 있고 지구를 비롯한 행성들이 그 주위를 돈다는 학설.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-865,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6816,S,schemareading-schema,지구중심설(천동설),지구가 우주의 중심에 고정되어 있고 모든 천체가 지구 둘레를 돈다는 설.,과학,소분류: 천체의 운동 / 주차: 4주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-866,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6817,S,schemareading-schema,별의 진화,별이 가시구름에서 탄생하여 성장하고 변형하여 마침내 사멸하기까지의 과정.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-867,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6818,S,schemareading-schema,주계열성,수소 핵융합 반응으로 에너지를 내며 별의 일생 중 가장 오랜 시간을 보내는 단계의 별.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-868,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6819,S,schemareading-schema,적색거성,주계열성 이후 단계에서 바깥층이 크게 팽창하여 크고 붉게 보이는 별.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-869,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6820,S,schemareading-schema,초신성,질량이 큰 별이 일생의 마지막에 대폭발을 일으키며 매우 밝게 빛나는 현상 또는 그 별.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-870,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6821,S,schemareading-schema,백색왜성,태양 정도 질량의 별이 진화의 마지막 단계에서 형성되는 작고 밀도가 높은 밀집성.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-871,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6822,S,schemareading-schema,행성상성운,적색거성이 수명을 다할 때 방출한 가스층이 중심별 주변을 둘러싸고 형성된 성운.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-872,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6823,S,schemareading-schema,중성자별,초신성 폭발 후 중심핵이 강력한 중력으로 붕괴하여 중성자로만 이루어진 매우 빽빽한 별.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-873,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6824,S,schemareading-schema,블랙홀,중력이 매우 강하여 빛을 포함한 어떤 물체도 빠져나올 수 없는 천체나 영역.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-874,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6825,S,schemareading-schema,겉보기등급과 절대등급,눈으로 보이는 별의 밝기 등급과 모든 별을 동일한 거리에 놓았을 때의 실제 밝기 등급.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-875,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
